source,locality,site_id,name,operator,status,sq_ft,mw,utility,self_generation,parcel_id,zoning_case,permit_case,address,year,notes
pec,Loudoun County,PEC-LDN-0039,FR SUMMIT AWS,FR SUMMIT LLC,Existing,149200.0,,,,045159083000,,,22630 DULLES SUMMIT CT,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0040,MCP 22745 & 22755 RELOCATION DRIVE,MCP 22745 & 22755 RELOCATION DRIVE LLC,Existing,251091.0,,,,045175529000,,,22745 RELOCATION DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0041,PROLOGIS PARK GATEWAY II,Prologis,Proposed,294000.0,,,,045185843002,,,45180 GLOBAL PLZ,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0043,DCT DULLES PHASE II,DCT DULLES PHASE II LLC,Existing,75800.0,,,,045254455000,,,22651 DULLES SUMMIT CT,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0044,113 EXECUTIVE DR Prologis,Prologis,Proposed,750000.0,,,,045269479000,,,113 EXECUTIVE DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0044A,22660 Executive Dr Prologis,Prologis,Proposed,,,,,045274849000,,,22660 Executive Dr,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0046,Aligned Energy Data Center,VANTAGE DATA CENTERS,Existing,306224.0,,,,045279612000,,,22715 RELOCATION DR,,updated=2025-08-01
pec,Loudoun County,PEC-LDN-0048,DIGITAL STERLING PREMIER,DIGITAL STERLING PREMIER LLC,Existing,258252.0,,,,045299249000,,,22574 PACIFIC BLVD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0049,IAD76,FR RANDOLPH DRIVE LLC,Existing,138900.0,,,,045352692000,,,22520 RANDOLPH DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0050,DATA CENTER BUILDING C,DCT DULLES PHASE II LLC,Existing,103000.0,,,,045358110000,,,22631 DULLES SUMMIT CT,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0052,IAD03,ALIGNED ENERGY DATA CENTERS ASHBURN LLC,Existing,180355.0,72.0,,,045399350000,,,22580 RELOCATION DR,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0053,QTS Ashburn-Moran,QTS,Existing,65058.0,,,,045458114000,,,1506 MORAN RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0054,1501 Moran Road,Edgecore,Proposed,285000.0,,,,045465016000,,,1501 Moran Road,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0055,22350 KIPPER DR AWS,Amazon Data Services Inc,Existing,203460.0,,,,045494813000,,,22350 KIPPER DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0056,IAD3 Evoque Cyxtera,22995 WILDER COURT LLC,Existing,130400.0,,,,046368231000,,,22995 WILDER CT,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0057,IAD114,BEAUMEADE LC PHASE III LLC,Existing,147600.0,,,,059309091000,,,20945 LOUDOUN COUNTY PKWY,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0058,21551 BEAUMEADE CIR,BEAUMEADE TECHNOLOGY PARTNERS LLC,Existing,152400.0,,,,060108050000,,,21551 BEAUMEADE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0059,ACC5 ACC6 Digital Realty,FOX PROPERTIES LLC,Existing,518449.0,,,,060170268000,,,44521 HASTINGS DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0061,44470 Chilum Place,EQUINIX,Existing,100121.0,,,,060182916001,,,44470 CHILUM PL,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0062,44490 CHILUM PL,BLUE SLING ACC 2 LLC,Existing,87560.0,,,,060182916002,,,44490 CHILUM PL,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0063,44520 HASTINGS DR,QUILL EQUITY LLC,Existing,148717.0,,,,060182916003,,,44520 HASTINGS DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0064,21745 BEAUMEADE CIR,21673 BEAUMEADE CIRCLE LLC,Existing,455793.0,,,,060189720000,,,21745 BEAUMEADE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0064A,21673 BEAUMEADE CIRCLE LLC,Cologix,Proposed,544207.0,,,,060189720000,,,21673 BEAUMEADE CIRCLE,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0065,MONTEREY DC ASSETS,MONTEREY DC ASSETS LLC,Existing,164455.0,,,,060202337000,,,21571 BEAUMEADE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0066,44790 PERFORMANCE CIR,EQUINIX,Existing,672244.0,,,,060209652000,,,44790 PERFORMANCE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0067,RAGING WIRE VA1,RAGINGWIRE DATA CENTERS INC,Existing,109300.0,,,,060298548000,,,44664 GUILFORD DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0068,BCORE COPT DC-15,BCORE COPT DC-15 LLC,Existing,446732.0,,,,060307119000,,,44862 INTERCONNECTION PL,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0069,DBT-DATA ASHBURN HOLDING I,NTT GLOBAL DATA CENTERS AMERICAS INC,Existing,123200.0,,,,060386530000,,,44610 GUILFORD DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0070,DC 8 9 10 DE,DC 8 9 10 DE LLC,Existing,429711.0,,,,060485060000,,,21271 SMITH SWITCH RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0071,21955 LOUDOUN COUNTY PKWY,CloudHQ,Existing,983994.0,,,,061177666002,,,21955 LOUDOUN COUNTY PKWY,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0072,21455 Beaumeade Circle,EQUINIX,Proposed,265000.0,,,,061205971000,,,Corner of Beaumeade Circle and Waxpool Rd,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0073,DIGITAL REALTY ACC10,BLUE SLING ACC 10 LLC,Existing,288400.0,,,,061268762000,,,21744 SIR TIMOTHY DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0074,44621 WAXPOOL RD,KAVEH VENTURES LLC,Existing,493504.0,,,,061275931000,,,44621 WAXPOOL RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0075,CLOUD HQ LC3,LOHRASP VENTURES LLC,Existing,585593.0,,,,061285496000,,,44631 WAXPOOL RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0076,EQUINIX DC21,EQUINIX,Existing,156458.0,,,,061298643000,,,22175 BEAUMEADE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0077,EQUINIX ASHBURN EAST,EQUINIX,Proposed,361600.0,,,,061200160000,,,22165 BEAUMEADE CIR,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0078,21310 BEAUMEADE CIR,BEAUMEADE DC BUILDING LLC,Existing,190250.0,,,,061303369000,,,21310 BEAUMEADE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0079,H5 CAPITAL-ASHBURN,ASHBURN DATA PROPERTY OWNER LP,Existing,228816.0,,,,061307791000,,,21800 BEAUMEADE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0080,ALIGNED DATA CENTER IAD01,ALIGNED ENERGY DATA CENTERS,Existing,368600.0,,,,061355894000,,,21890 UUNET DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0081,BLUE SLING ACC 9,BLUE SLING ACC 9 LLC,Existing,362100.0,,,,061361948000,,,21745 SIR TIMOTHY DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0082,Digital Filigree,Digital Realty,Proposed,342003.0,,,,061394321000,,,21780 FILIGREE CT,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0083,21320 BEAUMEADE CIR,BEAUMEADE DC BUILDING LLC,Existing,190250.0,,,,061407107000,,,21320 BEAUMEADE CIR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0084,ACC7 Digital Realty,ALSHAIN VENTURES LLC,Existing,446500.0,,,,061467942000,,,21625 GRESHAM DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0085,Filigree Ct Campus,EQUINIX,Existing,679455.0,,,,061483407000,,,21701 FILIGREE CT,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0088,IAD Round Table Campus Digital Realty,DIGITAL LOUDOUN 3 LLC,Existing,1564173.0,,,,062462761000,,,44274 ROUND TABLE PLZ,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0089,"IAD 41, IAD 42, BLDG P",DIGITAL LOUDOUN 3 LLC,Existing,789300.0,,,,062493798000,,,44757 ROUND TABLE PLZ,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0090,QTS Lockridge ASH2 Quality Tech Lane DC2,QTS,Existing,252473.0,,,,063494014000,,,44655 QUALITY TECH LN,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0091,QTS Lockridge ASH2 Quality Tech Lane DC1,ASHBURN ACQUISITION CO II LLC,Existing,308630.0,,,,063498140000,,,44675 QUALITY TECH LN,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0092,19508 Freedom Trail Road,JK Land Holdings,Proposed,1100000.0,,,,083359224000,,,19508 Freedom Trail Road,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0093,21821 UUNET DR,ALIGNED ENERGY DATA CENTERS,Existing,438460.0,,,,088101859000,,,21821 UUNET DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0094,EQUINEX DC13,EQUINIX,Existing,108300.0,,,,088200644000,,,21830 UUNET DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0095,ALIGNED ENERGY DATA CENTERS ASHBURN,ALIGNED ENERGY DATA CENTERS,Existing,107253.0,,,,088205761000,,,21838 UUNET DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0097,Red Rum Dr Campus Sabey Data Centers,INTERGATE ASHBURN I LLC,Existing,400232.0,,,,088392214000,,,21735 RED RUM DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0099,IAD3 DataBank,ZCOLO LLC,Existing,286800.0,,,,088481748000,,,21630 RED RUM DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0100,QTS DATA CENTER ASH3-DC1,QTS,Existing,310717.0,,,,089100937000,,,22291 SHELLHORN RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0101,ASH3 DC2,QTS,Existing,302180.0,,,,089104437000,,,22271 SHELLHORN RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0102,IAD12,Digital Realty,Existing,180000.0,,,,089278681000,,,43881 DEVIN SHAFRON DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0103,IAD Digital Loudoun Plaza,Digital Realty,Existing,1137740.0,,,,089291706000,,,43940 DIGITAL LOUDOUN PLZ,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0104,Zebra East,"WALSH, COLUCCI, LUBELEY & WALS / MINCHEW RANDALL J.",Proposed,723779.0,,,,089309997000,,,22130 LOUDOUN COUNTY PKWY,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0105,IAD14,Digital Realty,Existing,135000.0,,,,089367531000,,,43791 DEVIN SHAFRON DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0106,43831 DEVIN SHAFRON DR,Digital Realty,Existing,117000.0,,,,089372808000,,,43831 DEVIN SHAFRON DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0107,IAD24,DIGITAL LOUDOUN II LLC,Existing,266742.0,,,,089374763002,,,43830 DEVIN SHAFRON DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0108,DIGITAL-GCEAR1 ASHBURN,GI TC DEVIN SHAFRON LLC,Existing,138600.0,,,,089382215000,,,43915 DEVIN SHAFRON DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0110,Western Lands,Digital Realty,Proposed,11700000.0,,,,093365404006,,,43616 CAPACITY DR,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0112,AWS IAD61-IAD63 South Riding,Amazon Data Services Inc,Existing,778426.0,,,,097354183000,,,25316 PREDICTION LN,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0113,Sutton Bay,Amazon Data Services Inc,Existing,508000.0,,,,097398776000,,,25800 SUTTON BAY PLZ,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0114,Firefox Dulles,Amazon Data Services Inc,Proposed,641451.0,,,,097409598000,,,44150 WADE DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0121,Leesburg Gateway,Google,Proposed,600000.0,,,,148350679000,,,481 POTOMAC STATION DR,,updated=2026-05-27
pec,Loudoun County,PEC-LDN-0122,Villages at Leesburg,STACK INFRASTRUCTURE,Proposed,250000.0,,,,149192542000,,,42830 GOLF CLUB RD,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0123,Tuscarora Crossing Landbay 3,BlackChamber Group,Proposed,701400.0,,,,150151774000,,,Intersection of Crosstrail Blvd and Natchez Dr,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0125,Dulles Trade Center West,10 Trade West Drive LLC/Charles S Kuhn Manager,Proposed,386800.0,,,,161170879000,,,42670 TRADE WEST DR,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0126,ARCOLA,PowerHouse Data Centers,Proposed,614300.0,,,,162151929000,,,,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0128,Fadeley Campus,Amazon Data Services Inc,Existing,695321.0,,,,162392026000,,,42949 FADELEY LN,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0129,Cross Mill Center,"Kuhn, Charles C/JK Holdings II LLC",Proposed,546500.0,,,,192163918000,,,20040 SYCOLIN RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0130,Project Celtic Phase 1,Google,Existing,743608.0,,,,193274995000,,,20680 CELTIC PARK DR,,updated=2025-08-12
pec,Loudoun County,PEC-LDN-0132,HAYDEN TECHNOLOGIES,HAYDEN TECHNOLOGIES LLC,Existing,563584.0,,,,194498227000,,,20491 GOOSE LANDING LN,,updated=2025-08-11
pec,Loudoun County,PEC-LDN-0133,Tech Park at Brambleton,BlackChamber Group,Proposed,1700000.0,,,,202206213000,,,23896 BELMONT RIDGE RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0134,42139 REEDS FARM LN,Amazon Data Services Inc,Proposed,429213.0,,,,203170856000,,,42090 REEDS FARM LN,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0135,IAD11,Microsoft Corporation,Existing,759405.0,,,,203354208000,,,41840 GROWTH MINDSET LN,,updated=2025-08-06
pec,Loudoun County,PEC-LDN-0136,ALLEGRO SOUTH CAMPUS,YONDR JK 2 LLC,Existing,335638.0,,,,203371445000,,,24171 YOUNGWOOD LN,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0139,IAD 01-04,MICROSOFT CORP,Existing,809314.0,,,,235297431000,,,19540 COMPASS CREEK PKWY,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0140,Orme Farm Rezoning,Van Metre Communities LLC/Roy Barnett,Proposed,508000.0,,,,236387331000,,,41451 SHREVE MILL RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0141,Greenlin Park,Charles S Kuhn/JK Landholdings II LLC,Proposed,227184.0,,,,237395293000,,,41453 HOGELAND MILL RD,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0142,24244 QUAIL RIDGE LN,Amazon Data Services Inc,Existing,412400.0,,,,246200886000,,,24244 QUAIL RIDGE LN,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0143,Quail Ridge C - D,Amazon Data Services Inc,Existing,505200.0,,,,246203645000,,,24214 QUAIL RIDGE LN,,updated=2024-04-10
pec,Loudoun County,PEC-LDN-0145,DULLES BERRY LC4,CloudHQ,Existing,1434706.0,,,,062256361000,,,22200 LOUDOUN COUNTY PKWY,,updated=2024-04-10
pec,Louisa County,PEC-LOU-0001,Lake Anna Tech Campus,Amazon Data Services Inc,Proposed,1700000.0,,,,30 48,,,Intersection of Haley Dr and Kentucky Springs Rd,,updated=2024-04-10
pec,Louisa County,PEC-LOU-0002,North Creek Tech Campus,Amazon Data Services Inc,Proposed,8700000.0,,,,58 32,,,Mount Airy Rd,,updated=2024-04-10
pec,Mecklenburg County,PEC-MEC-0001,Hillcrest Data Center,Microsoft Corporation,Proposed,,,,,39166,,,49 COUNTRY LANE,,updated=2024-04-10
pec,Mecklenburg County,PEC-MEC-0002,Microsoft Azure,Microsoft Corporation,Existing,1625704.0,,,,3675,,,925 RIDGE ROAD,,updated=2024-04-10
pec,Mecklenburg County,PEC-MEC-0002A,Microsoft Azure,Microsoft Corporation,Proposed,,,,,38795,,,925 RIDGE ROAD,,updated=2024-04-10
pec,Mecklenburg County,PEC-MEC-0003,LYH03 Bailey – Microsoft,Microsoft Corporation,Proposed,,,,,39284,,,313-A HIGH STREET,,updated=2024-04-10
pec,Montgomery County,PEC-MON-0001,Brush Mountain Blacksburg,BRUSH MOUNTAIN DATA CENTER LLC,Existing,1886.0,,,,240135,,,2200 KRAFT DR STE 2025,,updated=2024-04-10
pec,Norfolk City,PEC-NOR-0001,EdgeConneX Norfolk,"Warehouse 888, Llc",Existing,4610.0,,,,1448514202,,,3800 VILLAGE AVENUE,,updated=2024-04-10
pec,Norfolk City,PEC-NOR-0002,Zone5,Fair Holdings Llc,Existing,,,,,1458078286,,,2415 ALMEDA AVENUE,,updated=2024-04-10
pec,Orange County,PEC-ORA-0001,Wilderness Crossing,Amazon Data Services Inc,Proposed,5000000.0,,,,01300000000100,,,4447 GERMANNA HWY,,updated=2024-04-10
pec,Prince Edward County,PEC-PED-0001,Heartland Innovative Technology (HIT) Park,Prince Edward County Industrial Development Authority,Proposed,1300000.0,,,,039 A 3,,,230 KELLY LANE,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0001,Gainsville Tech Park,Microsoft Corporation,Proposed,1588901.0,,,,7496-88-1217,,,13050 HANSEN FARM RD,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0002,KH Data Capital Development,IRON MOUNTAIN DATA CENTERS,Existing,201083.0,,,,7596-66-0725,,,11560 HAYDEN RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0004,AMAZON DATA SERVICES INC,AMAZON DATA SERVICES INC,Existing,453174.0,,,,7298-41-4524,,,15435 JOHN MARSHALL HWY,,updated=2025-07-15
pec,Prince William County,PEC-PWM-0005,DC 11 DE LLC (Amazon),Amazon Data Services Inc,Existing,236082.0,,,,7298-51-5907,,,15395 JOHN MARSHALL HWY,,updated=2025-07-15
pec,Prince William County,PEC-PWM-0006,Gardner Property,Delaware Land LLC,Proposed,2016620.0,,,,7397-34-3968,,,14414 MCGRAWS CORNER,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0007,Village Place at Gainesville Technology Park,CTP-I LLC,Proposed,978169.0,,,,7397-36-4811,,,14403 JOHN MARSHALL HWY,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0008,John Marshall CommonsTech Park,CTP-1 LLC,Proposed,530000.0,,,,7397-46-4281,,,14392 JOHN MARSHALL HWY,,updated=2025-07-15
pec,Prince William County,PEC-PWM-0009,I-66 and Route 29 Technology Park,NTT Global Data Centers,Proposed,2248452.0,,,,7397-55-9794,,,14300 JOHN MARSHALL HWY,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0011,PORPOISE VENTURES LLC (Digital Realty Trust),Digital Realty,Existing,227465.0,,,,7496-07-8757,,,8217 LINTON HALL RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0012,Hunter Property,LHR GAINESVILLE LLC,Proposed,4010000.0,,,,7496-25-7319,,,8613 LINTON HALL RD,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0013,NOVA MANGO FARMS LLC C/O CORPORATION SERVICE COMPANY,Google,Existing,2427137.0,,,,7496-47-2405,,,13001 ROLLINS FORD RD,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0014,Delvin Technology Park,"STANLEY MARTIN HOMES, LLC",Proposed,3530000.0,,,,7496-63-4146,,,8900 DEVLIN RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0015,SES AMERICOM INC,SES AMERICOM INC,Existing,20534.0,,,,7496-79-1270,,,8000 GAINSFORD CT,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0016,Gainsville East,Amazon Data Services Inc,Proposed,2200000.0,,,,7497-41-7199,,,5945 WELLINGTON RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0017,University Business Park,Microsoft Corporation,Proposed,3800000.0,,,,7497-43-7416,,,13490 UNIVERSITY BLVD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0018,Gainesville Crossing Data Campus,CORSCALE,Existing,482223.0,,,,7497-45-3874,,,13700 UNIVERSITY BLVD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0018A,Gainesville Crossing Data Campus,CORSCALE,Proposed,1817777.0,306.0,,,7497-45-3874,,,13700 UNIVERSITY BLVD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0019,GCDC PURCHASER PHASE 1 LLC,GCDC PURCHASER PHASE 1 LLC,Existing,482223.0,,,,7497-46-2858,,,13760 UNIVERSITY BLVD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0020,Sharpless Enterprises LLC,Sharpless Enterprises LLC,Proposed,1750000.0,,,,7497-61-8568,,,6201 WELLINGTON RD,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0021,MICROSOFT CORPORATION,Microsoft Corporation,Proposed,200000.0,,,,7497-80-6210,,,7745 Piney Branch Ln,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0022,SI NVA17 LLC,STACK INFRASTRUCTURE,Proposed,637282.0,,,,7595-54-7331,,,11859 HAZEL CIRCLE DR,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0024,NVA16 LLC,Amazon Data Services Inc,Proposed,24000.0,48.0,,,7595-66-9366,,,9530 HORNBAKER RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0025,NVA15 LLC,STACK INFRASTRUCTURE,Proposed,24000.0,48.0,,,7595-75-4021,,,9650 HORNBAKER RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0026,SI NVA 04 LLC (Avanti at Innovation),STACK INFRASTRUCTURE,Existing,281000.0,,,,7595-76-6546.01,,,9590 HORNBAKER RD,,updated=2025-07-15
pec,Prince William County,PEC-PWM-0027,SI NVA02 LLC,STACK INFRASTRUCTURE,Existing,224652.0,,,,7595-85-3439,,,9720 HORNBAKER RD,,updated=2025-07-15
pec,Prince William County,PEC-PWM-0028,SI NVA02 LLC,STACK INFRASTRUCTURE,Existing,241249.0,,,,7595-85-6929,,,9750 HORNBAKER RD,,updated=2025-07-15
pec,Prince William County,PEC-PWM-0029,COPT DC INNOVATION LLC,COPT DC INNOVATION LLC,Existing,352030.0,,,,7595-95-6147,,,11120 THOMASSON BARN RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0030,POWERLOFT @ INNOVATION I,POWERLOFT @ INNOVATION I,Existing,247608.0,,,,7595-96-0662,,,9651 HORNBAKER RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0031,DC 12 14 DE LLC (Amazon),Amazon Data Services Inc,Existing,311198.0,,,,7596-17-3979,,,7056 WELLINGTON RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0032,South Point Phase II LLC,South Point Phase II LLC,Proposed,530000.0,,,,7596-27-0053,,,8300 BUCKEYE TIMBER DR,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0033,KH DATA CAPITAL BUILDING 4 LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,KH DATA CAPITAL BUILDING 4 LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,Existing,165230.0,,,,7596-47-5780,,,11680 HAYDEN RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0035,KH DATA CAPITAL DEVELOPMENT LAND LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,KH DATA CAPITAL DEVELOPMENT LAND LLC C/O IRON MOUNTAIN GLOBAL REAL ESTATE,Existing,597590.0,,,,7596-57-4735,,,11650 HAYDEN RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0036,COPT DC 19 LLC,COPT DC 19 LLC,Existing,719742.0,,,,7596-58-8732,,,8170 BETHLEHEM RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0038,VA6B1 and VA6B2,IRON MOUNTAIN DATA CENTERS,Existing,230706.0,,,,7596-64-9220,,,7749 WELLINGTON RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0039,Iron Mountain Building 7,IRON MOUNTAIN DATA CENTERS,Proposed,304000.0,,,,7596-66-8266,,,8328 BETHLEHEM RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0041,AMAZON DATA SERVICES INC,Amazon Data Services Inc,Existing,127700.0,,,,7597-42-1395,,,7600 DOANE DR,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0042,AMAZON DATA SERVICES INC,Amazon Data Services Inc,Existing,123534.0,,,,7597-42-1456,,,11800 BREWERS SPRING RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0043,AMAZON DATA SERVICES INC,Amazon Data Services Inc,Existing,115600.0,,,,7597-42-2107,,,11801 BREWERS SPRING RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0044,Amazon Data Center,Amazon Data Services Inc,Proposed,,,,,7597-54-1893.01,,,7101 CENTURY PARK DR,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0045,Amazon Data Center,Amazon Data Services Inc,Proposed,,,,,7597-54-9420.01,,,7300 CENTURY PARK DR,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0046,GI TC 7510 MASON KING CT LLC (Amazon),Amazon Data Services Inc,Existing,150000.0,,,,7597-62-3841,,,7510 MASON KING CT,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0047,MANASSAS TECHNOLOGY PARTNERS LLC (Amazon),Amazon Data Services Inc,Existing,109543.0,,,,7597-72-1867,,,7505 MASON KING CT,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0048,Amazon Data Center,Amazon Data Services Inc,Proposed,,,,,7597-72-7289,,,7500 BETHLEHEM RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0049,Westview 66,Microsoft Corporation,Proposed,1145989.0,,,,7597-85-1215,,,11314 BALLS FORD RD,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0050,Alligned Data Centers (Balls Ford),PROPCO LLC,Proposed,1275141.0,,,,7597-95-8953,,,10920 BALLS FORD RD,,updated=2024-04-10
pec,Prince William County,PEC-PWM-0051,Airport Gateway Commerce Center,CloudHQ,Proposed,369600.0,,,,7694-84-2446,,,10940 AIRMAN AVE,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0052,ABTEEN VENTURES LLC (CloudHQ),CloudHQ,Existing,394593.0,,,,7694-85-3066,,,10880 AIRMAN AVE,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0053,BOURZOU VENTURES LLC (CloudHQ),CloudHQ,Existing,347876.0,,,,7694-87-3694,,,10100 HARRY J PARRISH BLVD,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0054,MANUCHEHR VENTURES LLC,CloudHQ,Existing,139000.0,,,,7694-95-7303,,,10900 AIRMAN AVE,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0055,"UNICORN INTERESTS LLC, PCL C1",CloudHQ,Proposed,250144.0,,,,7694-96-2732,,,10849 AIRMAN AVE,,updated=2026-03-19
pec,Prince William County,PEC-PWM-0056,AIRPORT GATEWAY COMMERCE CENTER,CloudHQ,Proposed,,,,,7694-97-2419,,,10850 Airman Ave,,updated=2026-03-19
