site_id,field,value,lat,lon,note,edited
site-a88a4d660c,geo_precision,exact,38.964641,-77.382947,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the single building on the Level 3-owned lot (OSM way 153127330, ~7,570 m2 footprint) on Fairfax County parcel 0162 02 0156G; the building the county's 520/524/550 Van Buren St address points attach to. Was: The current dot is in the Van Buren Street roadway (Nominatim reverse: OSM way 551582176, highway=secondary), about 5 m west of the edge of lot 0162 02 0156J (510 Spring St) and outside every parcel. It is a street-interpolated geocode of '520 Van Buren St' (Nominatim's forward result for that address is on the same road way, 13 m",2026-09-19T00:00:00Z
site-a88a4d660c,address,"520 Van Buren St, Herndon, VA 20170 (county situs address for the parcel: 550 Van Buren St; 520, 524 and 550 Van Buren St are all address points on this same lot)",38.964641,-77.382947,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the single building on the Level 3-owned lot (OSM way 153127330, ~7,570 m2 footprint) on Fairfax County parcel 0162 02 0156G; the building the county's 520/524/550 Van Buren St address points attach to. Was: The current dot is in the Van Buren Street roadway (Nominatim reverse: OSM way 551582176, highway=secondary), about 5 m west of the edge of lot 0162 02 0156J (510 Spring St) and outside every parcel. It is a street-interpolated geocode of '520 Van Buren St' (Nominatim's forward result for that address is on the same road way, 13 m",2026-09-19T00:00:00Z
site-a88a4d660c,city,Herndon,38.964641,-77.382947,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the single building on the Level 3-owned lot (OSM way 153127330, ~7,570 m2 footprint) on Fairfax County parcel 0162 02 0156G; the building the county's 520/524/550 Van Buren St address points attach to. Was: The current dot is in the Van Buren Street roadway (Nominatim reverse: OSM way 551582176, highway=secondary), about 5 m west of the edge of lot 0162 02 0156J (510 Spring St) and outside every parcel. It is a street-interpolated geocode of '520 Van Buren St' (Nominatim's forward result for that address is on the same road way, 13 m",2026-09-19T00:00:00Z
site-f6c6b8c04d,lat,33.493418,33.49383,-112.070671,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of Maricopa APN 118-25-126, the 4010 N 3rd Street data-centre campus (data halls PHX01, PHX02, PHX04 plus office PHX03); the point falls in the yard between PHX01 (4-storey, SE) and PHX02 (NW), inside the parcel. Was: The current dot is the average of two merged OSM features (way 151179323 'Lumen' building at 215 E Indian School Rd, and way 1052182309 the 4010 N 3rd St telecom=data_center polygon). It lands in the cul-de-sac bulb at the dead end of North 2nd Place (OSM way 5595393), a public street stub cut out of the parcel fabric: 10 m",2026-09-19T00:00:00Z
site-f6c6b8c04d,lon,-112.070632,33.49383,-112.070671,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of Maricopa APN 118-25-126, the 4010 N 3rd Street data-centre campus (data halls PHX01, PHX02, PHX04 plus office PHX03); the point falls in the yard between PHX01 (4-storey, SE) and PHX02 (NW), inside the parcel. Was: The current dot is the average of two merged OSM features (way 151179323 'Lumen' building at 215 E Indian School Rd, and way 1052182309 the 4010 N 3rd St telecom=data_center polygon). It lands in the cul-de-sac bulb at the dead end of North 2nd Place (OSM way 5595393), a public street stub cut out of the parcel fabric: 10 m",2026-09-19T00:00:00Z
site-f6c6b8c04d,geo_precision,exact,33.49383,-112.070671,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of Maricopa APN 118-25-126, the 4010 N 3rd Street data-centre campus (data halls PHX01, PHX02, PHX04 plus office PHX03); the point falls in the yard between PHX01 (4-storey, SE) and PHX02 (NW), inside the parcel. Was: The current dot is the average of two merged OSM features (way 151179323 'Lumen' building at 215 E Indian School Rd, and way 1052182309 the 4010 N 3rd St telecom=data_center polygon). It lands in the cul-de-sac bulb at the dead end of North 2nd Place (OSM way 5595393), a public street stub cut out of the parcel fabric: 10 m",2026-09-19T00:00:00Z
site-f6c6b8c04d,address,"4010 N 3rd St, Phoenix, AZ 85012",33.49383,-112.070671,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of Maricopa APN 118-25-126, the 4010 N 3rd Street data-centre campus (data halls PHX01, PHX02, PHX04 plus office PHX03); the point falls in the yard between PHX01 (4-storey, SE) and PHX02 (NW), inside the parcel. Was: The current dot is the average of two merged OSM features (way 151179323 'Lumen' building at 215 E Indian School Rd, and way 1052182309 the 4010 N 3rd St telecom=data_center polygon). It lands in the cul-de-sac bulb at the dead end of North 2nd Place (OSM way 5595393), a public street stub cut out of the parcel fabric: 10 m",2026-09-19T00:00:00Z
site-f6c6b8c04d,city,Phoenix,33.49383,-112.070671,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of Maricopa APN 118-25-126, the 4010 N 3rd Street data-centre campus (data halls PHX01, PHX02, PHX04 plus office PHX03); the point falls in the yard between PHX01 (4-storey, SE) and PHX02 (NW), inside the parcel. Was: The current dot is the average of two merged OSM features (way 151179323 'Lumen' building at 215 E Indian School Rd, and way 1052182309 the 4010 N 3rd St telecom=data_center polygon). It lands in the cul-de-sac bulb at the dead end of North 2nd Place (OSM way 5595393), a public street stub cut out of the parcel fabric: 10 m",2026-09-19T00:00:00Z
site-b386ff9b41,lat,42.367350,42.367691,-71.086779,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of parcel 31-21 / the 300 Bent St building (a 2-storey, 90,000 sq ft former industrial building that fills the 0.95-acre lot and houses the Lumen (ex-Level 3) Boston colocation / carrier-hotel facility). Was: The current dot (42.367691, -71.086779) is the PeeringDB facility coordinate. It falls in the Bent Street right-of-way about 6 m north of the parcel's north lot line (OSM Bent Street centreline way 8614804 passes ~3 m from it, with footways on either side), which is why the MassGIS parcel layer returns no lot. It is ~38 m north of t",2026-09-19T00:00:00Z
site-b386ff9b41,lon,-71.086750,42.367691,-71.086779,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of parcel 31-21 / the 300 Bent St building (a 2-storey, 90,000 sq ft former industrial building that fills the 0.95-acre lot and houses the Lumen (ex-Level 3) Boston colocation / carrier-hotel facility). Was: The current dot (42.367691, -71.086779) is the PeeringDB facility coordinate. It falls in the Bent Street right-of-way about 6 m north of the parcel's north lot line (OSM Bent Street centreline way 8614804 passes ~3 m from it, with footways on either side), which is why the MassGIS parcel layer returns no lot. It is ~38 m north of t",2026-09-19T00:00:00Z
site-b386ff9b41,geo_precision,exact,42.367691,-71.086779,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of parcel 31-21 / the 300 Bent St building (a 2-storey, 90,000 sq ft former industrial building that fills the 0.95-acre lot and houses the Lumen (ex-Level 3) Boston colocation / carrier-hotel facility). Was: The current dot (42.367691, -71.086779) is the PeeringDB facility coordinate. It falls in the Bent Street right-of-way about 6 m north of the parcel's north lot line (OSM Bent Street centreline way 8614804 passes ~3 m from it, with footways on either side), which is why the MassGIS parcel layer returns no lot. It is ~38 m north of t",2026-09-19T00:00:00Z
site-b386ff9b41,address,"300 Bent St, Cambridge, MA 02141",42.367691,-71.086779,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of parcel 31-21 / the 300 Bent St building (a 2-storey, 90,000 sq ft former industrial building that fills the 0.95-acre lot and houses the Lumen (ex-Level 3) Boston colocation / carrier-hotel facility). Was: The current dot (42.367691, -71.086779) is the PeeringDB facility coordinate. It falls in the Bent Street right-of-way about 6 m north of the parcel's north lot line (OSM Bent Street centreline way 8614804 passes ~3 m from it, with footways on either side), which is why the MassGIS parcel layer returns no lot. It is ~38 m north of t",2026-09-19T00:00:00Z
site-b386ff9b41,city,Cambridge,42.367691,-71.086779,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of parcel 31-21 / the 300 Bent St building (a 2-storey, 90,000 sq ft former industrial building that fills the 0.95-acre lot and houses the Lumen (ex-Level 3) Boston colocation / carrier-hotel facility). Was: The current dot (42.367691, -71.086779) is the PeeringDB facility coordinate. It falls in the Bent Street right-of-way about 6 m north of the parcel's north lot line (OSM Bent Street centreline way 8614804 passes ~3 m from it, with footways on either side), which is why the MassGIS parcel layer returns no lot. It is ~38 m north of t",2026-09-19T00:00:00Z
site-e057adf0ca,lat,42.537160,42.538887,-83.09916,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data-centre building on the 319 Executive Dr lot (OSM building way 715436373 centroid; PeeringDB's own facility coordinate lies 2 m away; parcel 2036376019 centroid is 42.537130, -83.099939, 8 m west). Was: Road right-of-way at the Executive Drive / Elliott Avenue junction in the Troy Executive Drive industrial park. The county parcel layer has no lot there; the four lots flanking it are 446, 449 and 501 Executive Dr and 2401 Elliott Ave (KEYPINs 2036377023, 2036376040, 2036326018, 2036326042). It is 201 m north-north-east (bearing ",2026-09-19T00:00:00Z
site-e057adf0ca,lon,-83.099850,42.538887,-83.09916,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data-centre building on the 319 Executive Dr lot (OSM building way 715436373 centroid; PeeringDB's own facility coordinate lies 2 m away; parcel 2036376019 centroid is 42.537130, -83.099939, 8 m west). Was: Road right-of-way at the Executive Drive / Elliott Avenue junction in the Troy Executive Drive industrial park. The county parcel layer has no lot there; the four lots flanking it are 446, 449 and 501 Executive Dr and 2401 Elliott Ave (KEYPINs 2036377023, 2036376040, 2036326018, 2036326042). It is 201 m north-north-east (bearing ",2026-09-19T00:00:00Z
site-e057adf0ca,geo_precision,exact,42.538887,-83.09916,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data-centre building on the 319 Executive Dr lot (OSM building way 715436373 centroid; PeeringDB's own facility coordinate lies 2 m away; parcel 2036376019 centroid is 42.537130, -83.099939, 8 m west). Was: Road right-of-way at the Executive Drive / Elliott Avenue junction in the Troy Executive Drive industrial park. The county parcel layer has no lot there; the four lots flanking it are 446, 449 and 501 Executive Dr and 2401 Elliott Ave (KEYPINs 2036377023, 2036376040, 2036326018, 2036326042). It is 201 m north-north-east (bearing ",2026-09-19T00:00:00Z
site-e057adf0ca,address,"319 Executive Dr, Troy, MI 48083",42.538887,-83.09916,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data-centre building on the 319 Executive Dr lot (OSM building way 715436373 centroid; PeeringDB's own facility coordinate lies 2 m away; parcel 2036376019 centroid is 42.537130, -83.099939, 8 m west). Was: Road right-of-way at the Executive Drive / Elliott Avenue junction in the Troy Executive Drive industrial park. The county parcel layer has no lot there; the four lots flanking it are 446, 449 and 501 Executive Dr and 2401 Elliott Ave (KEYPINs 2036377023, 2036376040, 2036326018, 2036326042). It is 201 m north-north-east (bearing ",2026-09-19T00:00:00Z
site-e057adf0ca,city,Troy,42.538887,-83.09916,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data-centre building on the 319 Executive Dr lot (OSM building way 715436373 centroid; PeeringDB's own facility coordinate lies 2 m away; parcel 2036376019 centroid is 42.537130, -83.099939, 8 m west). Was: Road right-of-way at the Executive Drive / Elliott Avenue junction in the Troy Executive Drive industrial park. The county parcel layer has no lot there; the four lots flanking it are 446, 449 and 501 Executive Dr and 2401 Elliott Ave (KEYPINs 2036377023, 2036376040, 2036326018, 2036326042). It is 201 m north-north-east (bearing ",2026-09-19T00:00:00Z
site-7d72682aeb,lat,31.131350,31.126016,-97.36,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the two data hall buildings (OSM ways 1469988846 and 1469988847, ~33,000 m2 and ~28,500 m2) in the west-centre of Bell CAD parcel 514967, the Meta/Polmer LLC 384-acre Enterprise Park West lot; the parcel centroid is 31.128282, -97.36811 if a campus centroid is preferred. Was: The current dot (31.126016, -97.36) is a road-interpolated geocode of '2310 Eberhardt Rd': Nominatim returns that address at 31.12596, -97.35982 (~20 m away) on OSM way 15122178, which is the Eberhardt Road highway itself, not a building. The dot sits in the un-par",2026-09-19T00:00:00Z
site-7d72682aeb,lon,-97.370570,31.126016,-97.36,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the two data hall buildings (OSM ways 1469988846 and 1469988847, ~33,000 m2 and ~28,500 m2) in the west-centre of Bell CAD parcel 514967, the Meta/Polmer LLC 384-acre Enterprise Park West lot; the parcel centroid is 31.128282, -97.36811 if a campus centroid is preferred. Was: The current dot (31.126016, -97.36) is a road-interpolated geocode of '2310 Eberhardt Rd': Nominatim returns that address at 31.12596, -97.35982 (~20 m away) on OSM way 15122178, which is the Eberhardt Road highway itself, not a building. The dot sits in the un-par",2026-09-19T00:00:00Z
site-7d72682aeb,geo_precision,exact,31.126016,-97.36,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the two data hall buildings (OSM ways 1469988846 and 1469988847, ~33,000 m2 and ~28,500 m2) in the west-centre of Bell CAD parcel 514967, the Meta/Polmer LLC 384-acre Enterprise Park West lot; the parcel centroid is 31.128282, -97.36811 if a campus centroid is preferred. Was: The current dot (31.126016, -97.36) is a road-interpolated geocode of '2310 Eberhardt Rd': Nominatim returns that address at 31.12596, -97.35982 (~20 m away) on OSM way 15122178, which is the Eberhardt Road highway itself, not a building. The dot sits in the un-par",2026-09-19T00:00:00Z
site-7d72682aeb,address,"3101 Industrial Blvd, Temple, TX 76504 (Bell CAD situs of the campus parcel; the registry's 2310 Eberhardt Rd is the campus's Eberhardt Rd frontage at its east boundary)",31.126016,-97.36,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the two data hall buildings (OSM ways 1469988846 and 1469988847, ~33,000 m2 and ~28,500 m2) in the west-centre of Bell CAD parcel 514967, the Meta/Polmer LLC 384-acre Enterprise Park West lot; the parcel centroid is 31.128282, -97.36811 if a campus centroid is preferred. Was: The current dot (31.126016, -97.36) is a road-interpolated geocode of '2310 Eberhardt Rd': Nominatim returns that address at 31.12596, -97.35982 (~20 m away) on OSM way 15122178, which is the Eberhardt Road highway itself, not a building. The dot sits in the un-par",2026-09-19T00:00:00Z
site-7d72682aeb,city,Temple,31.126016,-97.36,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the two data hall buildings (OSM ways 1469988846 and 1469988847, ~33,000 m2 and ~28,500 m2) in the west-centre of Bell CAD parcel 514967, the Meta/Polmer LLC 384-acre Enterprise Park West lot; the parcel centroid is 31.128282, -97.36811 if a campus centroid is preferred. Was: The current dot (31.126016, -97.36) is a road-interpolated geocode of '2310 Eberhardt Rd': Nominatim returns that address at 31.12596, -97.35982 (~20 m away) on OSM way 15122178, which is the Eberhardt Road highway itself, not a building. The dot sits in the un-par",2026-09-19T00:00:00Z
site-554e4c6fe5,lat,40.718823,40.716892,-74.03382,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the OSM footprint (way 264970766, ~3,300 m2, 19 storeys) of the International Financial Tower at 95 Christopher Columbus Drive, the office building whose 16th floor houses QTS JCY1; the tower stands on the east half of the lot, its 500-space garage on the west half, south side of Columbus Drive between Grove St and Marin Blvd next to the Grove Street PATH station.. Was: The current dot sits on the eastern end of Christopher Columbus Drive at Hudson Street / Exchange Place, 0.1 m from the north lot line of parcel 0906_11604_1 (10 Excha",2026-09-19T00:00:00Z
site-554e4c6fe5,lon,-74.042122,40.716892,-74.03382,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the OSM footprint (way 264970766, ~3,300 m2, 19 storeys) of the International Financial Tower at 95 Christopher Columbus Drive, the office building whose 16th floor houses QTS JCY1; the tower stands on the east half of the lot, its 500-space garage on the west half, south side of Columbus Drive between Grove St and Marin Blvd next to the Grove Street PATH station.. Was: The current dot sits on the eastern end of Christopher Columbus Drive at Hudson Street / Exchange Place, 0.1 m from the north lot line of parcel 0906_11604_1 (10 Excha",2026-09-19T00:00:00Z
site-554e4c6fe5,geo_precision,exact,40.716892,-74.03382,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the OSM footprint (way 264970766, ~3,300 m2, 19 storeys) of the International Financial Tower at 95 Christopher Columbus Drive, the office building whose 16th floor houses QTS JCY1; the tower stands on the east half of the lot, its 500-space garage on the west half, south side of Columbus Drive between Grove St and Marin Blvd next to the Grove Street PATH station.. Was: The current dot sits on the eastern end of Christopher Columbus Drive at Hudson Street / Exchange Place, 0.1 m from the north lot line of parcel 0906_11604_1 (10 Excha",2026-09-19T00:00:00Z
site-554e4c6fe5,address,"95 Christopher Columbus Drive, Floor 16, Jersey City, NJ 07302",40.716892,-74.03382,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the OSM footprint (way 264970766, ~3,300 m2, 19 storeys) of the International Financial Tower at 95 Christopher Columbus Drive, the office building whose 16th floor houses QTS JCY1; the tower stands on the east half of the lot, its 500-space garage on the west half, south side of Columbus Drive between Grove St and Marin Blvd next to the Grove Street PATH station.. Was: The current dot sits on the eastern end of Christopher Columbus Drive at Hudson Street / Exchange Place, 0.1 m from the north lot line of parcel 0906_11604_1 (10 Excha",2026-09-19T00:00:00Z
site-554e4c6fe5,city,Jersey City,40.716892,-74.03382,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the OSM footprint (way 264970766, ~3,300 m2, 19 storeys) of the International Financial Tower at 95 Christopher Columbus Drive, the office building whose 16th floor houses QTS JCY1; the tower stands on the east half of the lot, its 500-space garage on the west half, south side of Columbus Drive between Grove St and Marin Blvd next to the Grove Street PATH station.. Was: The current dot sits on the eastern end of Christopher Columbus Drive at Hudson Street / Exchange Place, 0.1 m from the north lot line of parcel 0906_11604_1 (10 Excha",2026-09-19T00:00:00Z
site-c2fb283cc1,lat,44.623741,44.624122,-93.778109,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the prefab colocation/fiber-regen shelter (approx. 3.7 m x 11.4 m, rooftop HVAC, gravel pad) on the Zayo Group LLC lot at 713 Church St E, Belle Plaine. Was: The current dot (PeeringDB's coordinate) lies on the roadway of WEST Church Street in a single-family residential block, in the street in front of the lot line between 711 W Church St (PIN 200010531, Savage Thomas T & Wanda A, residential) and 715 W Church St (PIN 200010530, Wagner Anthony G, residential), across from 710 W Church St. It is an interpolated geocode of '713 Church St",2026-09-19T00:00:00Z
site-c2fb283cc1,lon,-93.758225,44.624122,-93.778109,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the prefab colocation/fiber-regen shelter (approx. 3.7 m x 11.4 m, rooftop HVAC, gravel pad) on the Zayo Group LLC lot at 713 Church St E, Belle Plaine. Was: The current dot (PeeringDB's coordinate) lies on the roadway of WEST Church Street in a single-family residential block, in the street in front of the lot line between 711 W Church St (PIN 200010531, Savage Thomas T & Wanda A, residential) and 715 W Church St (PIN 200010530, Wagner Anthony G, residential), across from 710 W Church St. It is an interpolated geocode of '713 Church St",2026-09-19T00:00:00Z
site-c2fb283cc1,geo_precision,exact,44.624122,-93.778109,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the prefab colocation/fiber-regen shelter (approx. 3.7 m x 11.4 m, rooftop HVAC, gravel pad) on the Zayo Group LLC lot at 713 Church St E, Belle Plaine. Was: The current dot (PeeringDB's coordinate) lies on the roadway of WEST Church Street in a single-family residential block, in the street in front of the lot line between 711 W Church St (PIN 200010531, Savage Thomas T & Wanda A, residential) and 715 W Church St (PIN 200010530, Wagner Anthony G, residential), across from 710 W Church St. It is an interpolated geocode of '713 Church St",2026-09-19T00:00:00Z
site-c2fb283cc1,address,"713 Church St E, Belle Plaine, MN 56011",44.624122,-93.778109,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the prefab colocation/fiber-regen shelter (approx. 3.7 m x 11.4 m, rooftop HVAC, gravel pad) on the Zayo Group LLC lot at 713 Church St E, Belle Plaine. Was: The current dot (PeeringDB's coordinate) lies on the roadway of WEST Church Street in a single-family residential block, in the street in front of the lot line between 711 W Church St (PIN 200010531, Savage Thomas T & Wanda A, residential) and 715 W Church St (PIN 200010530, Wagner Anthony G, residential), across from 710 W Church St. It is an interpolated geocode of '713 Church St",2026-09-19T00:00:00Z
site-c2fb283cc1,city,Belle Plaine,44.624122,-93.778109,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the prefab colocation/fiber-regen shelter (approx. 3.7 m x 11.4 m, rooftop HVAC, gravel pad) on the Zayo Group LLC lot at 713 Church St E, Belle Plaine. Was: The current dot (PeeringDB's coordinate) lies on the roadway of WEST Church Street in a single-family residential block, in the street in front of the lot line between 711 W Church St (PIN 200010531, Savage Thomas T & Wanda A, residential) and 715 W Church St (PIN 200010530, Wagner Anthony G, residential), across from 710 W Church St. It is an interpolated geocode of '713 Church St",2026-09-19T00:00:00Z
site-ecf2b9f202,lat,41.909220,41.90562,-91.750987,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data halls: area-weighted centre of the three phase-1 halls (DC1, DC2, DC3) on the west lots of the QTS Cedar Rapids campus; it falls on the south face of the DC2 hall (roof ~700 x 173 m), inside plat lot ""DATA CENTER CAMPUS 1ST LOT 2"". Was: The current dot (41.90562, -91.750987) is exactly the Nominatim address-interpolation point for ""6200 76th Ave SW"" and lies on the 76th Avenue SW road centreline / right-of-way: no parcel there, with the QTS DC1 lot (GPN 201547600300000) beginning 37 m to the north and a farm lot (Bellon-Africa ",2026-09-19T00:00:00Z
site-ecf2b9f202,lon,-91.754360,41.90562,-91.750987,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data halls: area-weighted centre of the three phase-1 halls (DC1, DC2, DC3) on the west lots of the QTS Cedar Rapids campus; it falls on the south face of the DC2 hall (roof ~700 x 173 m), inside plat lot ""DATA CENTER CAMPUS 1ST LOT 2"". Was: The current dot (41.90562, -91.750987) is exactly the Nominatim address-interpolation point for ""6200 76th Ave SW"" and lies on the 76th Avenue SW road centreline / right-of-way: no parcel there, with the QTS DC1 lot (GPN 201547600300000) beginning 37 m to the north and a farm lot (Bellon-Africa ",2026-09-19T00:00:00Z
site-ecf2b9f202,geo_precision,exact,41.90562,-91.750987,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data halls: area-weighted centre of the three phase-1 halls (DC1, DC2, DC3) on the west lots of the QTS Cedar Rapids campus; it falls on the south face of the DC2 hall (roof ~700 x 173 m), inside plat lot ""DATA CENTER CAMPUS 1ST LOT 2"". Was: The current dot (41.90562, -91.750987) is exactly the Nominatim address-interpolation point for ""6200 76th Ave SW"" and lies on the 76th Avenue SW road centreline / right-of-way: no parcel there, with the QTS DC1 lot (GPN 201547600300000) beginning 37 m to the north and a farm lot (Bellon-Africa ",2026-09-19T00:00:00Z
site-ecf2b9f202,address,"6200 76th Ave SW, Cedar Rapids, IA 52228 (QTS: ""CDR1 DC1 – 6200 76th Ave SW, Unit 100""; county situs for Lot A ""6200 76TH AVE SW, FAIRFAX 52228"", DC2 lot ""6200 76TH AVE UNIT 200"")",41.90562,-91.750987,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data halls: area-weighted centre of the three phase-1 halls (DC1, DC2, DC3) on the west lots of the QTS Cedar Rapids campus; it falls on the south face of the DC2 hall (roof ~700 x 173 m), inside plat lot ""DATA CENTER CAMPUS 1ST LOT 2"". Was: The current dot (41.90562, -91.750987) is exactly the Nominatim address-interpolation point for ""6200 76th Ave SW"" and lies on the 76th Avenue SW road centreline / right-of-way: no parcel there, with the QTS DC1 lot (GPN 201547600300000) beginning 37 m to the north and a farm lot (Bellon-Africa ",2026-09-19T00:00:00Z
site-ecf2b9f202,city,Cedar Rapids,41.90562,-91.750987,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the data halls: area-weighted centre of the three phase-1 halls (DC1, DC2, DC3) on the west lots of the QTS Cedar Rapids campus; it falls on the south face of the DC2 hall (roof ~700 x 173 m), inside plat lot ""DATA CENTER CAMPUS 1ST LOT 2"". Was: The current dot (41.90562, -91.750987) is exactly the Nominatim address-interpolation point for ""6200 76th Ave SW"" and lies on the 76th Avenue SW road centreline / right-of-way: no parcel there, with the QTS DC1 lot (GPN 201547600300000) beginning 37 m to the north and a farm lot (Bellon-Africa ",2026-09-19T00:00:00Z
site-6e2ec21319,lat,28.259969,28.259162,-80.694858,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the data-centre building (OSM way 600403516, building=commercial, 2,351 m2 footprint, matching the assessor's 24,851 sq ft structure built 2013) at 8635 Holiday Springs Rd, inside Brevard parcel 25 3635-RH-EE.1 owned by Satcom Direct Inc. The Satcom Direct HQ (1050 Satcom Ln, parcel EE.2) is the separate larger building ~95 m north.. Was: The current dot is PeeringDB's geocode (28.259162, -80.694858). It falls 12.7 m west of the curved west boundary of the Satcom Direct lot, in the Holiday Springs Road right-of-way, where the Florida ",2026-09-19T00:00:00Z
site-6e2ec21319,lon,-80.694535,28.259162,-80.694858,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the data-centre building (OSM way 600403516, building=commercial, 2,351 m2 footprint, matching the assessor's 24,851 sq ft structure built 2013) at 8635 Holiday Springs Rd, inside Brevard parcel 25 3635-RH-EE.1 owned by Satcom Direct Inc. The Satcom Direct HQ (1050 Satcom Ln, parcel EE.2) is the separate larger building ~95 m north.. Was: The current dot is PeeringDB's geocode (28.259162, -80.694858). It falls 12.7 m west of the curved west boundary of the Satcom Direct lot, in the Holiday Springs Road right-of-way, where the Florida ",2026-09-19T00:00:00Z
site-6e2ec21319,geo_precision,exact,28.259162,-80.694858,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the data-centre building (OSM way 600403516, building=commercial, 2,351 m2 footprint, matching the assessor's 24,851 sq ft structure built 2013) at 8635 Holiday Springs Rd, inside Brevard parcel 25 3635-RH-EE.1 owned by Satcom Direct Inc. The Satcom Direct HQ (1050 Satcom Ln, parcel EE.2) is the separate larger building ~95 m north.. Was: The current dot is PeeringDB's geocode (28.259162, -80.694858). It falls 12.7 m west of the curved west boundary of the Satcom Direct lot, in the Holiday Springs Road right-of-way, where the Florida ",2026-09-19T00:00:00Z
site-6e2ec21319,address,"8635 Holiday Springs Road, Melbourne, FL 32940",28.259162,-80.694858,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the data-centre building (OSM way 600403516, building=commercial, 2,351 m2 footprint, matching the assessor's 24,851 sq ft structure built 2013) at 8635 Holiday Springs Rd, inside Brevard parcel 25 3635-RH-EE.1 owned by Satcom Direct Inc. The Satcom Direct HQ (1050 Satcom Ln, parcel EE.2) is the separate larger building ~95 m north.. Was: The current dot is PeeringDB's geocode (28.259162, -80.694858). It falls 12.7 m west of the curved west boundary of the Satcom Direct lot, in the Holiday Springs Road right-of-way, where the Florida ",2026-09-19T00:00:00Z
site-6e2ec21319,city,"Melbourne (Suntree/Viera area, unincorporated Brevard County)",28.259162,-80.694858,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the data-centre building (OSM way 600403516, building=commercial, 2,351 m2 footprint, matching the assessor's 24,851 sq ft structure built 2013) at 8635 Holiday Springs Rd, inside Brevard parcel 25 3635-RH-EE.1 owned by Satcom Direct Inc. The Satcom Direct HQ (1050 Satcom Ln, parcel EE.2) is the separate larger building ~95 m north.. Was: The current dot is PeeringDB's geocode (28.259162, -80.694858). It falls 12.7 m west of the curved west boundary of the Satcom Direct lot, in the Holiday Springs Road right-of-way, where the Florida ",2026-09-19T00:00:00Z
site-d0cdc404e3,lat,25.796180,25.796769,-80.379841,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the county 2D building footprint (Miami-Dade BuildingFootprint2D OBJECTID 660476, 8,043 m2) of the two-storey data-centre building at 11300 NW 25th Street - the centre of the data halls. The OSM footprint (way 294719909, county building ref 75136) centroid and the parcel centroid both fall within ~5 m of this point.. Was: The current dot (PeeringDB's coordinate) lies on the eastbound carriageway of NW 25th Street (OSM way 373232479, secondary road, 0 m off its centreline), inside the road right-of-way 6 m north of the front (north) lo",2026-09-19T00:00:00Z
